Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Hdop,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675715360.1803186,975,73762,73762,GPS1_Frame,42.33710783333333,-71.09048,1.48,27.8,327784.5845243365,4689322.430873721,19,T
1675715361.1752894,976,73763,73763,GPS1_Frame,42.33710766666666,-71.09047966666667,1.48,27.6,327784.6115307794,4689322.41169155,19,T
1675715362.1780808,977,73764,73764,GPS1_Frame,42.33710800000001,-71.090479,1.25,27.8,327784.66736356216,4689322.447355469,19,T
1675715363.174948,978,73765,73765,GPS1_Frame,42.33710850000001,-71.09047833333334,1.25,28.0,327784.7236513182,4689322.50152645,19,T
1675715364.175531,979,73766,73766,GPS1_Frame,42.33710883333333,-71.09047766666666,1.25,28.2,327784.77948410384,4689322.537190367,19,T
1675715365.1760826,980,73767,73767,GPS1_Frame,42.33710916666667,-71.09047683333333,1.25,28.4,327784.84904759296,4689322.572516732,19,T
1675715366.1760075,981,73768,73768,GPS1_Frame,42.337109666666656,-71.09047583333333,1.25,28.7,327784.9327967651,4689322.6260126075,19,T
1675715367.175045,982,73769,73769,GPS1_Frame,42.33711033333334,-71.090475,1.25,29.2,327785.00327020127,4689322.698353105,19,T
1675715368.1758447,983,73770,73770,GPS1_Frame,42.33711100000001,-71.09047416666667,1.25,29.5,327785.0737436338,4689322.770693602,19,T
1675715369.1833148,984,73771,73771,GPS1_Frame,42.33711166666667,-71.09047333333334,1.25,29.9,327785.14421706693,4689322.8430341,19,T
1675715370.174059,985,73772,73772,GPS1_Frame,42.337112,-71.09047266666667,1.25,30.1,327785.2000498456,4689322.878698017,19,T
1675715371.1753528,986,73773,73773,GPS1_Frame,42.33711233333334,-71.090472,1.25,30.4,327785.2558826215,4689322.914361939,19,T
1675715372.1777506,987,73774,73774,GPS1_Frame,42.33711266666666,-71.09047166666666,1.25,30.7,327785.28425398184,4689322.950700964,19,T
1675715373.174698,988,73775,73775,GPS1_Frame,42.337112833333336,-71.09047133333334,1.25,30.9,327785.3121703693,4689322.968532926,19,T
1675715374.1741395,989,73776,73776,GPS1_Frame,42.33711333333334,-71.090471,1.25,31.3,327785.3409967038,4689323.023379016,19,T
1675715375.1750538,990,73777,73777,GPS1_Frame,42.33711366666667,-71.09047083333333,1.25,31.6,327785.35563735594,4689323.060055593,19,T
1675715376.1753383,991,73778,73778,GPS1_Frame,42.337114166666666,-71.09047033333333,1.25,31.9,327785.39819439675,4689323.11456413,19,T
1675715377.1757984,992,73779,73779,GPS1_Frame,42.337114500000006,-71.09047000000001,1.25,32.1,327785.4265657556,4689323.150903158,19,T
1675715378.1745956,993,73780,73780,GPS1_Frame,42.337115,-71.09046966666666,1.25,32.3,327785.45539208635,4689323.205749247,19,T
1675715379.1741018,994,73781,73781,GPS1_Frame,42.337115499999996,-71.09046933333335,1.25,32.4,327785.4842184166,4689323.260595337,19,T
1675715380.1782086,995,73782,73782,GPS1_Frame,42.337116,-71.090469,1.25,32.5,327785.5130447465,4689323.315441428,19,T
1675715381.173982,996,73783,73783,GPS1_Frame,42.33711633333334,-71.09046866666667,1.25,32.5,327785.5414161061,4689323.351780456,19,T
1675715382.1751041,997,73784,73784,GPS1_Frame,42.33711666666667,-71.09046833333333,1.25,32.5,327785.5697874633,4689323.3881194815,19,T
1675715383.1780121,998,73785,73785,GPS1_Frame,42.337117000000006,-71.090468,1.18,32.5,327785.59815882234,4689323.424458508,19,T
1675715384.175976,999,73786,73786,GPS1_Frame,42.337117166666665,-71.09046766666667,1.25,32.4,327785.6260752072,4689323.44229047,19,T
1675715385.172812,1000,73787,73787,GPS1_Frame,42.33711733333333,-71.09046733333334,1.25,32.3,327785.65399159194,4689323.460122431,19,T
1675715386.1740484,1001,73788,73788,GPS1_Frame,42.33711733333333,-71.09046716666667,1.25,32.1,327785.6677222984,4689323.459784879,19,T
1675715387.1810508,1002,73789,73789,GPS1_Frame,42.33711733333333,-71.090467,1.25,31.9,327785.6814530049,4689323.459447329,19,T
1675715388.1772099,1003,73790,73790,GPS1_Frame,42.337117166666665,-71.090467,1.25,31.7,327785.6809980333,4689323.440940265,19,T
1675715389.1770198,1004,73791,73791,GPS1_Frame,42.337117000000006,-71.090467,1.25,31.5,327785.6805430617,4689323.4224332,19,T
1675715390.1779945,1005,73792,73792,GPS1_Frame,42.337116833333326,-71.09046716666667,1.25,31.3,327785.6663573834,4689323.404263685,19,T
1675715391.1764746,1006,73793,73793,GPS1_Frame,42.3371165,-71.09046716666667,1.25,31.1,327785.66544744023,4689323.367249557,19,T
1675715392.1740377,1007,73794,73794,GPS1_Frame,42.33711616666666,-71.09046716666667,1.25,30.8,327785.6645374969,4689323.330235428,19,T
1675715393.17369,1008,73795,73795,GPS1_Frame,42.337116,-71.09046716666667,1.25,30.6,327785.6640825253,4689323.311728363,19,T
1675715394.1727364,1009,73796,73796,GPS1_Frame,42.337115833333336,-71.09046716666667,1.25,30.4,327785.66362755373,4689323.293221299,19,T
1675715395.1755366,1010,73797,73797,GPS1_Frame,42.33711533333334,-71.09046733333334,1.25,30.1,327785.6485319319,4689323.238037657,19,T
1675715396.1738057,1011,73798,73798,GPS1_Frame,42.337115,-71.09046733333334,1.25,29.9,327785.64762198855,4689323.201023527,19,T
